contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,quote_rate,rank
18,Shabu Shabu,KOBE,0xcb4e8cafeda995da5cedfda5205bd5664a12b848,,https://logos.covalenthq.com/tokens/0xcb4e8cafeda995da5cedfda5205bd5664a12b848.png,9.905513,144
8,DENT,DENT,0x3597bfd533a99c9aa083587b074434e61eb0a258,,https://logos.covalenthq.com/tokens/0x3597bfd533a99c9aa083587b074434e61eb0a258.png,0.004002696,145
18,BandToken,BAND,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,,https://logos.covalenthq.com/tokens/0xba11d00c5f74255f56a5e366f4f77f5a186d7f55.png,10.453758,147
9,iEx.ec Network Token,RLC,0x607f4c5bb672230e8672085532f7e901544a7375,,https://logos.covalenthq.com/tokens/0x607f4c5bb672230e8672085532f7e901544a7375.png,5.1413007,148
18,SKALE,SKL,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,,https://logos.covalenthq.com/tokens/0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7.png,0.36317894,152
18,Ocean Token,OCEAN,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,,https://logos.covalenthq.com/tokens/0x967da4048cd07ab37855c090aaf366e4ce1b9f48.png,0.8016982,153
18,CelerToken,CELR,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,,https://logos.covalenthq.com/tokens/0x4f9254c83eb525f9fcf346490bbb3ed28a81c667.png,0.06065861,154
18,Reef.finance,REEF,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,,https://logos.covalenthq.com/tokens/0xfe3e6a25e6b192a42a44ecddcd13796471735acf.png,0.026693651,155
18,Bounce Token,BOT,0x5beabaebb3146685dd74176f68a0721f91297d37,,https://logos.covalenthq.com/tokens/0x5beabaebb3146685dd74176f68a0721f91297d37.png,9446.862,156
18,EthLend Token,LEND,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,,https://logos.covalenthq.com/tokens/0x80fb784b7ed66730e8b1dbd9820afd29931aab03.png,5.5307517,157
18,Injective Token,INJ,0xe28b3b32b6c345a34ff64674606124dd5aceca30,,https://logos.covalenthq.com/tokens/0xe28b3b32b6c345a34ff64674606124dd5aceca30.png,13.144374,158
18,Synth sETH,sETH,0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb,,https://logos.covalenthq.com/tokens/0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb.png,2678.7012,160
6,Serum,SRM,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,,https://logos.covalenthq.com/tokens/0x476c5e26a75bd202a9683ffd34359c0cc15be0ff.png,6.1949058,162
18,Wootrade Network,WOO,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,,https://logos.covalenthq.com/tokens/0x4691937a7508860f876c9c0a2a617e7d9e945d4b.png,0.66724473,163
4,Alien Worlds Trilium,TLM,0x888888848b652b3e3a0f34c96e00eec0f3a23f72,,https://logos.covalenthq.com/tokens/0x888888848b652b3e3a0f34c96e00eec0f3a23f72.png,0.23181637,164
18,Golem Network Token,GLM,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,,https://logos.covalenthq.com/tokens/0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429.png,0.29131588,165
18,Alchemix,ALCX,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,,https://logos.covalenthq.com/tokens/0xdbdb4d16eda451d0503b854cf79d55697f90c8df.png,1036.3876,166
18,Gnosis Token,GNO,0x6810e776880c02933d47db1b9fc05908e5386b96,,https://logos.covalenthq.com/tokens/0x6810e776880c02933d47db1b9fc05908e5386b96.png,182.5094,167
9,Ampleforth,AMPL,0xd46ba6d942050d489dbd938a2c909a5d5039a161,,https://logos.covalenthq.com/tokens/0xd46ba6d942050d489dbd938a2c909a5d5039a161.png,0.6915854,168
8,SingularityNET Token,AGI,0x8eb24319393716668d768dcec29356ae9cffe285,,https://logos.covalenthq.com/tokens/0x8eb24319393716668d768dcec29356ae9cffe285.png,0.28552046,169
18,TitanSwap,Titan,0x3a8cccb969a61532d1e6005e2ce12c200caece87,,https://logos.covalenthq.com/tokens/0x3a8cccb969a61532d1e6005e2ce12c200caece87.png,2.8231368,171
18,Tokamak Network Token,TON,0x2be5e8c109e2197d077d13a82daead6a9b3433c5,,https://logos.covalenthq.com/tokens/0x2be5e8c109e2197d077d13a82daead6a9b3433c5.png,7.6881895,172
